model,intercept,slope,log_lik
8399,-2.1799999999999997,0.068,-93.85924725417567
8400,-2.1799999999999997,0.07,-90.05665766866353
8401,-2.1799999999999997,0.07200000000000001,-86.65528450813339
8402,-2.1799999999999997,0.074,-83.68986090803318
8403,-2.1799999999999997,0.076,-81.19821069765405
8404,-2.1799999999999997,0.078,-79.2215301591689
8405,-2.1799999999999997,0.08,-77.80469602068214
8406,-2.1799999999999997,0.082,-76.99660217113654
8407,-2.1799999999999997,0.084,-76.85052782465687
8408,-2.1799999999999997,0.08600000000000001,-77.42454012507064
8409,-2.1799999999999997,0.088,-78.78193447025353
8410,-2.1799999999999997,0.09,-80.99171615314643
8411,-2.1799999999999997,0.092,-84.12912726459186
8412,-2.1799999999999997,0.094,-88.27622318562211
8413,-2.1799999999999997,0.096,-93.52250341689695
8414,-2.1799999999999997,0.098,-99.96560195437085
8415,-2.1799999999999997,0.1,-107.71204292707942
8416,-2.175,0,-330.8767984012217
8417,-2.175,0.002,-322.6414967934074
8418,-2.175,0.004,-314.4329149880551
8419,-2.175,0.006,-306.25318496570185
8420,-2.175,0.008,-298.10461458660023
8421,-2.175,0.01,-289.9897025575827
8422,-2.175,0.012,-281.9111547089488
8423,-2.175,0.014,-273.8719016989526
8424,-2.175,0.016,-265.87511827425533
8425,-2.175,0.018000000000000002,-257.92424422650737
8426,-2.175,0.02,-250.0230071981255
8427,-2.175,0.022,-242.17544750444654
8428,-2.175,0.024,-234.38594515487702
8429,-2.175,0.026000000000000002,-226.65924927255216
8430,-2.175,0.028,-219.00051013050202
8431,-2.175,0.03,-211.41531404255028
8432,-2.175,0.032,-203.9097213693128
8433,-2.175,0.034,-196.49030792389695
8434,-2.175,0.036000000000000004,-189.16421008843494
8435,-2.175,0.038,-181.93917398163262
8436,-2.175,0.04,-174.82360904932452
8437,-2.175,0.042,-167.8266464848606
8438,-2.175,0.044,-160.9582029243034
8439,-2.175,0.046,-154.22904990320745
8440,-2.175,0.048,-147.65088960753766
8441,-2.175,0.05,-141.23643750144606
8442,-2.175,0.052000000000000005,-134.99951246959426
8443,-2.175,0.054,-128.95513517194607
8444,-2.175,0.056,-123.11963537497465
8445,-2.175,0.058,-117.51076909559664
8446,-2.175,0.06,-112.14784647347572
8447,-2.175,0.062,-107.05187137431501
8448,-2.175,0.064,-102.24569382212513
8449,-2.175,0.066,-97.75417646303418
8450,-2.175,0.068,-93.60437637790018
8451,-2.175,0.07,-89.8257436867863
8452,-2.175,0.07200000000000001,-86.45033852635379
8453,-2.175,0.074,-83.51306813261648
8454,-2.175,0.076,-81.05194592759888
8455,-2.175,0.078,-79.10837469069759
8456,-2.175,0.08,-77.72745609555271
8457,-2.175,0.082,-76.9583291127453
8458,-2.175,0.084,-76.85454001957224
8459,-2.175,0.08600000000000001,-77.47444702263077
8460,-2.175,0.088,-78.8816627892987
8461,-2.175,0.09,-81.14553850298721
8462,-2.175,0.092,-84.34169340708866
8463,-2.175,0.094,-88.55259418694439
8464,-2.175,0.096,-93.86818896132814
8465,-2.175,0.098,-100.38660111863568
8466,-2.175,0.1,-108.21488874232145
8467,-2.17,0,-330.3501463940647
8468,-2.17,0.002,-322.11658261917313
8469,-2.17,0.004,-313.9098725803107
8470,-2.17,0.006,-305.73215894461157
8471,-2.17,0.008,-297.58576114052585
8472,-2.17,0.01,-289.473190399706
8473,-2.17,0.012,-281.39716611548255
8474,-2.17,0.014,-273.36063363609514
8475,-2.17,0.016,-265.36678362168885
8476,-2.17,0.018000000000000002,-257.41907310594144
8477,-2.17,0.02,-249.52124841615512
8478,-2.17,0.022,-241.67737011983158
8479,-2.17,0.024,-233.89184018126585
8480,-2.17,0.026000000000000002,-226.169431528672
8481,-2.17,0.028,-218.51532025093098
8482,-2.17,0.03,-210.93512066338113
8483,-2.17,0.032,-203.43492350432223
8484,-2.17,0.034,-196.0213375482621
8485,-2.17,0.036000000000000004,-188.7015349485972
8486,-2.17,0.038,-181.483300651615
8487,-2.17,0.04,-174.37508625567267
8488,-2.17,0.042,-167.3860687244173
8489,-2.17,0.044,-160.52621440125657
8490,-2.17,0.046,-153.80634881429165
8491,-2.17,0.048,-147.2382328069387
8492,-2.17,0.05,-140.83464557987907
8493,-2.17,0.052000000000000005,-134.60947528522198
8494,-2.17,0.054,-128.57781787430264
8495,-2.17,0.056,-122.75608496688923
8496,-2.17,0.058,-117.16212158230361
8497,-2.17,0.06,-111.81533465268734
8498,-2.17,0.062,-106.73683332605849
8499,-2.17,0.064,-101.94958216264966
8500,-2.17,0.066,-97.47856843312127
8501,-2.17,0.068,-93.35098484251358
8502,-2.17,0.07,-89.59642913023083
8503,-2.17,0.07200000000000001,-86.24712213503811
8504,-2.17,0.074,-83.3381460661979
8505,-2.17,0.076,-80.90770488880547
8506,-2.17,0.078,-78.99740891455285
8507,-2.17,0.08,-77.65258589016007
8508,-2.17,0.082,-76.92262109632318
8509,-2.17,0.084,-76.86132921217099
8510,-2.17,0.08600000000000001,-77.52736096602862
8511,-2.17,0.088,-78.98464788509604
8512,-2.17,0.09,-81.30288877703788
8513,-2.17,0.092,-84.5580819282814
8514,-2.17,0.094,-88.83310739014838
8515,-2.17,0.096,-94.21836414823424
8516,-2.17,0.098,-100.81246743646584
8517,-2.17,0.1,-108.72301196917411
8518,-2.165,0,-329.8236114192089
8519,-2.165,0.002,-321.5917941881638
8520,-2.165,0.004,-313.3869652980599
8521,-2.165,0.006,-305.211278156195
8522,-2.165,0.008,-297.06706381720267
8523,-2.165,0.01,-288.9568461003365
8524,-2.165,0.012,-280.88335802994277
8525,-2.165,0.014,-272.84955971788054
8526,-2.165,0.016,-264.85865781754546
8527,-2.165,0.018000000000000002,-256.91412669106876
8528,-2.165,0.02,-249.01973144429638
8529,-2.165,0.022,-241.17955299840932
8530,-2.165,0.024,-233.3980153826404
8531,-2.165,0.026000000000000002,-225.67991544960597
8532,-2.165,0.028,-218.0304552334405
8533,-2.165,0.03,-210.45527719135498
8534,-2.165,0.032,-202.96050259160208
8535,-2.165,0.034,-195.5527733353096
8536,-2.165,0.036000000000000004,-188.23929752644258
8537,-2.165,0.038,-181.0278991334941
8538,-2.165,0.04,-173.92707211863438
8539,-2.165,0.042,-166.94603944523226
8540,-2.165,0.044,-160.0948174131996
8541,-2.165,0.046,-153.38428581382303
8542,-2.165,0.048,-146.82626444199164
8543,-2.165,0.05,-140.43359655439676
8544,-2.165,0.052000000000000005,-134.22023991779977
8545,-2.165,0.054,-128.20136615230678
8546,-2.165,0.056,-122.3934691412725
8547,-2.165,0.058,-116.81448335255033
8548,-2.165,0.06,-111.48391299593395
8549,-2.165,0.062,-106.42297302948624
8550,-2.165,0.064,-101.65474312377701
8551,-2.165,0.066,-97.20433579868208
8552,-2.165,0.068,-93.09908006324291
8553,-2.165,0.07,-89.36872201614996
8554,-2.165,0.07200000000000001,-86.04564400379468
8555,-2.165,0.074,-83.16510408574527
8556,-2.165,0.076,-80.765497725269
8557,-2.165,0.078,-78.8886438066132
8558,-2.165,0.08,-77.58009728277382
8559,-2.165,0.082,-76.88949097919658
8560,-2.165,0.084,-76.87090932221193
8561,-2.165,0.08600000000000001,-77.58329702814417
8562,-2.165,0.088,-79.09090608230693
8563,-2.165,0.09,-81.46378465909213
8564,-2.165,0.092,-84.778311987923
8565,-2.165,0.094,-89.11778355810746
8566,-2.165,0.096,-94.57305148204183
8567,-2.165,0.098,-101.24322530457012
8568,-2.165,0.1,-109.23643906077318
8569,-2.16,0,-329.297194063281
8570,-2.16,0.002,-321.06713213066996
8571,-2.16,0.004,-312.86419381862197
8572,-2.16,0.006,-304.6905433284339
8573,-2.16,0.008,-296.5485233991993
8574,-2.16,0.01,-288.44067050086846
8575,-2.16,0.012,-280.3697313571291
8576,-2.16,0.014,-272.3386809174628
8577,-2.16,0.016,-264.35074190868227
8578,-2.16,0.018000000000000002,-256.40940610823134
8579,-2.16,0.02,-248.51845749462754
8580,-2.16,0.022,-240.68199744475442
8581,-2.16,0.024,-232.90447216338364
8582,-2.16,0.026000000000000002,-225.1907025474553
8583,-2.16,0.028,-217.54591670640852
8584,-2.16,0.03,-209.97578538038877
8585,-2.16,0.032,-202.48646052063347
8586,-2.16,0.034,-195.0846173209384
8587,-2.16,0.036000000000000004,-187.77750001604008
8588,-2.16,0.038,-180.57297179223687
8589,-2.16,0.04,-173.47956918786156
8590,-2.16,0.042,-166.50656139657923
8591,-2.16,0.044,-159.664014925214
8592,-2.16,0.046,-152.96286410023328
8593,-2.16,0.048,-146.41498796349455
8594,-2.16,0.05,-140.03329414878124
8595,-2.16,0.052000000000000005,-133.8318103864518
8596,-2.16,0.054,-127.82578434467457
8597,-2.16,0.056,-122.0317925827386
8598,-2.16,0.058,-116.46785946539151
8599,-2.16,0.06,-111.15358696768548
8600,-2.16,0.062,-106.11029638810317
8601,-2.16,0.064,-101.36118308454452
8602,-2.16,0.066,-96.9314854539151
8603,-2.16,0.068,-92.84866949248425
8604,-2.16,0.07,-89.14263040188258
8605,-2.16,0.07200000000000001,-85.84591284568833
8606,-2.16,0.074,-82.99395161522875
8607,-2.16,0.076,-80.62533463183162
8608,-2.16,0.078,-78.78209039777389
8609,-2.16,0.08,-77.51000221120364
8610,-2.16,0.082,-76.85895168313947
8611,-2.16,0.084,-76.88329433922696
8612,-2.16,0.08600000000000001,-77.64227035741055
8613,-2.16,0.088,-79.2004537874205
8614,-2.16,0.09,-81.62824392158403
8615,-2.16,0.092,-85.00240284180511
8616,-2.16,0.094,-89.40664355776927
8617,-2.16,0.096,-94.93227357998136
8618,-2.16,0.098,-101.67889924194628
8619,-2.16,0.1,-109.75519660285134
8620,-2.1550000000000002,0,-328.7708949158485
8621,-2.1550000000000002,0.002,-320.54259708014143
8622,-2.1550000000000002,0.004,-312.3415588227113
8623,-2.1550000000000002,0.006,-304.1699551929591
8624,-2.1550000000000002,0.008,-296.03014067300694
8625,-2.1550000000000002,0.01,-287.92466444691365
8626,-2.1550000000000002,0.012,-279.8562870063767
8627,-2.1550000000000002,0.014,-271.8279982128741
8628,-2.1550000000000002,0.016,-263.84303694720376
8629,-2.1550000000000002,0.018000000000000002,-255.90491248941694
8630,-2.1550000000000002,0.02,-248.01742778530237
8631,-2.1550000000000002,0.022,-240.18470476998078
8632,-2.1550000000000002,0.024,-232.411211934918
8633,-2.1550000000000002,0.026000000000000002,-224.70179434190058
8634,-2.1550000000000002,0.028,-217.06170630637527
8635,-2.1550000000000002,0.03,-209.4966469931908
8636,-2.1550000000000002,0.032,-202.01279919036855
8637,-2.1550000000000002,0.034,-194.6168715512524
8638,-2.1550000000000002,0.036000000000000004,-187.31614462245656
8639,-2.1550000000000002,0.038,-180.11852100466476
8640,-2.1550000000000002,0.04,-173.03258002578625
8641,-2.1550000000000002,0.042,-166.06763734151272
8642,-2.1550000000000002,0.044,-159.23380991724375
8643,-2.1550000000000002,0.046,-152.5420868879862
8644,-2.1550000000000002,0.048,-146.00440683954267
8645,-2.1550000000000002,0.05,-139.6337421054802
8646,-2.1550000000000002,0.052000000000000005,-133.4441907304482
8647,-2.1550000000000002,0.054,-127.45107681186984
8648,-2.1550000000000002,0.056,-121.67105999938336
8649,-2.1550000000000002,0.058,-116.12225500524063
8650,-2.1550000000000002,0.06,-110.82436205980268
8651,-2.1550000000000002,0.062,-105.79880933500557
8652,-2.1550000000000002,0.064,-101.06890845596457
8653,-2.1550000000000002,0.066,-96.66002432757617
8654,-2.1550000000000002,0.068,-92.59976061998891
8655,-2.1550000000000002,0.07,-88.91816238515524
8656,-2.1550000000000002,0.07200000000000001,-85.64793741745838
8657,-2.1550000000000002,0.074,-82.8246981258563
8658,-2.1550000000000002,0.076,-80.48722585443734
8659,-2.1550000000000002,0.078,-78.67775977422279
8660,-2.1550000000000002,0.08,-77.44231267309775
8661,-2.1550000000000002,0.082,-76.83101619469652
8662,-2.1550000000000002,0.084,-76.8984983228708
8663,-2.1550000000000002,0.08600000000000001,-77.70429617819269
8664,-2.1550000000000002,0.088,-79.31330748916372
8665,-2.1550000000000002,0.09,-81.79628442603237
8666,-2.1550000000000002,0.092,-85.23037384223937
8667,-2.1550000000000002,0.094,-89.6997083606775
8668,-2.1550000000000002,0.096,-95.29605317265265
8669,-2.1550000000000002,0.098,-102.11951389049412
8670,-2.1550000000000002,0.1,-110.2793113144028
8671,-2.15,0,-328.2447145694338
8672,-2.15,0.002,-320.01818967320327
8673,-2.15,0.004,-311.81906099445445
8674,-2.15,0.006,-303.6495144850687
8675,-2.15,0.008,-295.511916429059
8676,-2.15,0.01,-287.4088287883224
8677,-2.15,0.012,-279.3430258915787
8678,-2.15,0.014,-271.31751258704867
8679,-2.15,0.016,-263.3355439904881
8680,-2.15,0.018000000000000002,-255.40064697228743
8681,-2.15,0.02,-247.51664354058067
8682,-2.15,0.022,-239.68767629177424
8683,-2.15,0.024,-231.91823611574065
8684,-2.15,0.026000000000000002,-224.21319236023982
8685,-2.15,0.028,-216.57782567808417
8686,-2.15,0.03,-209.01786380130514
8687,-2.15,0.032,-201.53952050927802
8688,-2.15,0.034,-194.14953808261154
8689,-2.15,0.036000000000000004,-186.85523356181173
8690,-2.15,0.038,-179.664549159513
8691,-2.15,0.04,-172.58610720768476
8692,-2.15,0.042,-165.62927005693717
8693,-2.15,0.044,-158.80420538416988
8694,-2.15,0.046,-152.1219574076582
8695,-2.15,0.048,-145.59452455561515
8696,-2.15,0.05,-139.23494418570033
8697,-2.15,0.052000000000000005,-133.05738500930602
8698,-2.15,0.054,-127.07724793621341
8699,-2.15,0.056,-121.31127612290202
8700,-2.15,0.058,-115.77767508199679
8701,-2.15,0.06,-110.49624379167435
8702,-2.15,0.062,-105.48851783302955
8703,-2.15,0.064,-100.77792568118483
8704,-2.15,0.066,-96.38995938315156
8705,-2.15,0.068,-92.35236097305075
8706,-2.15,0.07,-88.69532610428442
8707,-2.15,0.07200000000000001,-85.45172651973743
8708,-2.15,0.074,-82.65735313631049
8709,-2.15,0.076,-80.35118169038816
8710,-2.15,0.078,-78.57566307771755
8711,-2.15,0.08,-77.37704072624281
8712,-2.15,0.082,-76.80569756550769
8713,-2.15,0.084,-76.91653540327246
8714,-2.15,0.08600000000000001,-77.76938979116801
8715,-2.15,0.088,-79.42948375891366
8716,-2.15,0.09,-81.96792412348717
8717,-2.15,0.092,-85.46224443854135
8718,-2.15,0.094,-89.99699904349617
8719,-2.15,0.096,-95.66441310459312
8720,-2.15,0.098,-102.56509401563146
8721,-2.15,0.1,-110.80881004835136
8722,-2.145,0,-327.7186536195296
8723,-2.145,0.002,-319.49391054967174
8724,-2.145,0.004,-311.29670102140716
8725,-2.145,0.006,-303.12922194374664
8726,-2.145,0.008,-294.99385146175115
8727,-2.145,0.01,-286.8931643792052
8728,-2.145,0.012,-278.82994893120906
8729,-2.145,0.014,-270.8072250278481
8730,-2.145,0.016,-262.82826410121356
8731,-2.145,0.018000000000000002,-254.89661070020736
8732,-2.145,0.02,-247.01610599085893
8733,-2.145,0.022,-239.1909133344257
8734,-2.145,0.024,-231.42554613145927
8735,-2.145,0.026000000000000002,-223.72489813742675
8736,-2.145,0.028,-216.09427647452299
8737,-2.145,0.03,-208.5394375851557
8738,-2.145,0.032,-201.0666263953989
8739,-2.145,0.034,-193.6826189816836
8740,-2.145,0.036000000000000004,-186.39476906133376
8741,-2.145,0.038,-179.21105865749055
8742,-2.145,0.04,-172.14015332174208
8743,-2.145,0.042,-165.1914623336763
8744,-2.145,0.044,-158.37520433588537
8745,-2.145,0.046,-151.70247890601914
8746,-2.145,0.048,-145.18534461466226
8747,-2.145,0.05,-138.83690416950157
8748,-2.145,0.052000000000000005,-132.6713973028908
8749,-2.145,0.054,-126.70430212199258
8750,-2.145,0.056,-120.95244570870764
8751,-2.145,0.058,-115.43412483117265
8752,-2.145,0.06,-110.16923771035535
8753,-2.145,0.062,-105.17942787490006
8754,-2.145,0.064,-100.48824123564947
8755,-2.145,0.066,-96.12129761903235
8756,-2.145,0.068,-92.1064781166944
8757,-2.145,0.07,-88.4741297383802
8758,-2.145,0.07200000000000001,-85.25728899727152
8759,-2.145,0.074,-82.49192621298656
8760,-2.145,0.076,-80.21721248860156
8761,-2.145,0.078,-78.47581150586406
8762,-2.145,0.08,-77.3141984888654
8763,-2.145,0.082,-76.78300891263459
8764,-2.145,0.084,-76.93741978138856
8765,-2.145,0.08600000000000001,-77.83756657370884
8766,-2.145,0.088,-79.54899925111177
8767,-2.145,0.09,-82.14318105497841
8768,-2.145,0.092,-85.6980341775166
8769,-2.145,0.094,-90.29853678853642
8770,-2.145,0.096,-96.03737633484884
8771,-2.145,0.098,-103.01566450691323
8772,-2.145,0.1,-111.34371979222149
8773,-2.14,0,-327.1927126646134
8774,-2.14,0.002,-318.96976035257
8775,-2.14,0.004,-310.77447959457146
8776,-2.14,0.006,-302.6090783116809
8777,-2.14,0.008,-294.4759465694608
8778,-2.14,0.01,-286.3776720779535
8779,-2.14,0.012,-278.3170570483458
8780,-2.14,0.014,-270.2971365280854
8781,-2.14,0.016,-262.3211983473851
8782,-2.14,0.018000000000000002,-254.39280482227227
8783,-2.14,0.02,-246.51581637270098
8784,-2.14,0.022,-238.69441722886393
8785,-2.14,0.024,-230.9331434148271
8786,-2.14,0.026000000000000002,-223.23691321610895
8787,-2.14,0.028,-215.61106035696508
8788,-2.14,0.03,-208.06137013409082
8789,-2.14,0.032,-200.5941187763824
8790,-2.14,0.034,-193.2161163254952
8791,-2.14,0.036000000000000004,-185.93475335941486
8792,-2.14,0.038,-178.75805191133983
8793,-2.14,0.04,-171.69472096911647
8794,-2.14,0.042,-164.75421697654284
8795,-2.14,0.044,-157.94680979737032
8796,-2.14,0.046,-151.2836546461132
8797,-2.14,0.048,-144.77687053719276
8798,-2.14,0.05,-138.4396258558914
8799,-2.14,0.052000000000000005,-132.28623171151835
8800,-2.14,0.054,-126.33224379557124
8801,-2.14,0.056,-120.59457353604981
8802,-2.14,0.058,-115.09160941402268
8803,-2.14,0.06,-109.84334939070526
8804,-2.14,0.062,-104.87154548338069
8805,-2.14,0.064,-100.1998616272609
8806,-2.14,0.066,-95.85404606868904
8807,-2.14,0.068,-91.86211965386427
8808,-2.14,0.07,-88.25458150755053
8809,-2.14,0.07200000000000001,-85.06463373914104
8810,-2.14,0.074,-82.32842697023143
8811,-2.14,0.076,-80.08532864986917
8812,-2.14,0.078,-78.37821631239649
8813,-2.14,0.08,-77.25379813993494
8814,-2.14,0.082,-76.76296341888836
8815,-2.14,0.084,-76.96116572935826
8816,-2.14,0.08600000000000001,-77.90884198026696
8817,-2.14,0.088,-79.6718707036802
8818,-2.14,0.09,-82.32207335196719
8819,-2.14,0.092,-85.93776270394959
8820,-2.14,0.094,-90.60434288428624
8821,-2.14,0.096,-96.4149659375487
8822,-2.14,0.098,-103.47125037865383
8823,-2.14,0.1,-111.88406766881334
8824,-2.135,0,-326.6668923061625
8825,-2.135,0.002,-318.4457397281445
8826,-2.135,0.004,-310.25239740841323
8827,-2.135,0.006,-302.08908433528217
8828,-2.135,0.008,-293.9582025545673
8829,-2.135,0.01,-285.8623527472615
8830,-2.135,0.012,-277.80435117069374
8831,-2.135,0.014,-269.7872480855502
8832,-2.135,0.016,-261.8143478023612
8833,-2.135,0.018000000000000002,-253.88923049333755
8834,-2.135,0.02,-246.01577592886895
8835,-2.135,0.022,-238.19818931268904
8836,-2.135,0.024,-230.4410294057792
8837,-2.135,0.026000000000000002,-222.7492391466666
8838,-2.135,0.028,-215.12817899501096
8839,-2.135,0.03,-207.5836632464279
8840,-2.135,0.032,-200.12199958954193
8841,-2.135,0.034,-192.75003220148434
8842,-2.135,0.036000000000000004,-185.47518870566702
8843,-2.135,0.038,-178.30553134589724
8844,-2.135,0.04,-171.24981276400447
8845,-2.135,0.042,-164.31753680440872
8846,-2.135,0.044,-157.51902480876754
8847,-2.135,0.046,-150.86548790734068
8848,-2.135,0.048,-144.36910586136204
8849,-2.135,0.05,-138.0431130629199
8850,-2.135,0.052000000000000005,-131.90189235605746
8851,-2.135,0.054,-125.96107740550043
8852,-2.135,0.056,-120.23766440813415
8853,-2.135,0.058,-114.75013401767221
8854,-2.135,0.06,-109.51858443552774
8855,-2.135,0.062,-104.56487671142423
8856,-2.135,0.064,-99.9127933965425
8857,-2.135,0.066,-95.58821180084756
8858,-2.135,0.068,-91.61929322561467
8859,-2.135,0.07,-88.03668967310684
8860,-2.135,0.07200000000000001,-84.87376967898317
8861,-2.135,0.074,-82.16686507058415
8862,-2.135,0.076,-79.95554062711678
8863,-2.135,0.078,-78.28288880745855
8864,-2.135,0.08,-77.19585191946824
8865,-2.135,0.082,-76.74557433315927
8866,-2.135,0.084,-76.98778759086017
8867,-2.135,0.08600000000000001,-77.98323154275987
8868,-2.135,0.088,-79.79811493844034
8869,-2.135,0.09,-82.50461923679889
8870,-2.135,0.092,-86.1814497610946
8871,-2.135,0.094,-90.91443872594265
8872,-2.135,0.096,-96.79720510248109
8873,-2.135,0.098,-103.9318767705525
8874,-2.135,0.1,-112.42988093688065
8875,-2.13,0,-326.1411931486692
8876,-2.13,0.002,-317.921849325881
8877,-2.13,0.004,-309.7304551608793
8878,-2.13,0.006,-301.5692407647026
8879,-2.13,0.008,-293.440620223472
8880,-2.13,0.01,-285.347207254148
8881,-2.13,0.012,-277.2918322306079
8882,-2.13,0.014,-269.27756070303343
8883,-2.13,0.016,-261.30771354488047
8884,-2.13,0.018000000000000002,-253.3858888740475
8885,-2.13,0.02,-245.5159859083543
8886,-2.13,0.022,-237.702230930206
8887,-2.13,0.024,-229.94920555146848
8888,-2.13,0.026000000000000002,-222.26187748725133
8889,-2.13,0.028,-214.64563406663012
8890,-2.13,0.03,-207.10631872949858
8891,-2.13,0.032,-199.65027078190204
8892,-2.13,0.034,-192.28436870755235
8893,-2.13,0.036000000000000004,-185.01607736097876
8894,-2.13,0.038,-177.85349939815373
8895,-2.13,0.04,-170.8054313337066
8896,-2.13,0.042,-163.8814246502756
8897,-2.13,0.044,-157.09185242545874
8898,-2.13,0.046,-150.44798198554008
8899,-2.13,0.048,-143.96205414306073
8900,-2.13,0.05,-137.64736962777536
8901,-2.13,0.052000000000000005,-131.51838337803292
8902,-2.13,0.054,-125.59080742262978
8903,-2.13,0.056,-119.88172315224261
8904,-2.13,0.058,-114.40970385524727
8905,-2.13,0.06,-109.19494847571069
8906,-2.13,0.062,-104.25942764232411
8907,-2.13,0.064,-99.62704311680223
8908,-2.13,0.066,-95.32380191966608
8909,-2.13,0.068,-91.37800651130095
8910,-2.13,0.07,-87.82046253777058
8911,-2.13,0.07200000000000001,-84.68470579521514
8912,-2.13,0.074,-82.00725022501749
8913,-2.13,0.076,-79.82785892566571
8914,-2.13,0.078,-78.18984035788631
8915,-2.13,0.08,-77.14037212883538
8916,-2.13,0.082,-76.73085497074791
8917,-2.13,0.084,-77.01729978147083
8918,-2.13,0.08600000000000001,-78.06075087095918
8919,-2.13,0.088,-79.92774886153325
8920,-2.13,0.09,-82.69083702315876
8921,-2.13,0.092,-86.42911519116936
8922,-2.13,0.094,-91.2288458159464
8923,-2.13,0.096,-97.1841171356736
8924,-2.13,0.098,-104.39756894832159
8925,-2.13,0.1,-112.98118699181212
8926,-2.125,0,-325.6156157996559
8927,-2.125,0.002,-317.39808979852074
8928,-2.125,0.004,-309.20865355341476
8929,-2.125,0.006,-301.0495483538546
8930,-2.125,0.008,-292.92320038661836
8931,-2.125,0.01,-284.83223646997715
8932,-2.125,0.012,-276.7795011651167
8933,-2.125,0.014,-268.76807538835277
8934,-2.125,0.016,-260.8012966590887
8935,-2.125,0.018000000000000002,-252.88278113086403
8936,-2.125,0.02,-245.01644756640923
8937,-2.125,0.022,-237.2065434324581
8938,-2.125,0.024,-229.45767330630153
8939,-2.125,0.026000000000000002,-221.77482980382484
8940,-2.125,0.028,-214.16342725820286
8941,-2.125,0.03,-206.62933839969372
8942,-2.125,0.032,-199.17893431024652
8943,-2.125,0.034,-191.81912795211625
8944,-2.125,0.036000000000000004,-184.55742159757114
8945,-2.125,0.038,-177.40195851731573
8946,-2.125,0.04,-170.36157931869243
8947,-2.125,0.042,-163.4458833613455
8948,-2.125,0.044,-156.66529571814073
8949,-2.125,0.046,-150.0311401930702
8950,-2.125,0.048,-143.5557189560032
8951,-2.125,0.05,-137.25239940687982
8952,-2.125,0.052000000000000005,-131.13570893972897
8953,-2.125,0.054,-125.22143834021905
8954,-2.125,0.056,-119.52675461985388
8955,-2.125,0.058,-114.07032416600468
8956,-2.125,0.06,-108.87244717036688
8957,-2.125,0.062,-103.95520438986632
8958,-2.125,0.064,-99.34261739429688
8959,-2.125,0.066,-95.06082356491243
8960,-2.125,0.068,-91.13826722877131
8961,-2.125,0.07,-87.60590844588077
8962,-2.125,0.07200000000000001,-84.49745111125863
8963,-2.125,0.074,-81.84959219318063
8964,-2.125,0.076,-79.70229410349542
8965,-2.125,0.078,-78.09908238749233
8966,-2.125,0.08,-77.08737113106739
8967,-2.125,0.082,-76.71881871369808
8968,-2.125,0.084,-77.0497167890252
8969,-2.125,0.08600000000000001,-78.14141565288075
8970,-2.125,0.088,-80.06078946384241
8971,-2.125,0.09,-82.88074511652982
8972,-2.125,0.092,-86.6807789358512
8973,-2.125,0.094,-91.54758576451982
8974,-2.125,0.096,-97.57572545997593
8975,-2.125,0.098,-104.86835230431848
8976,-2.125,0.1,-113.53801336631649
8977,-2.12,0,-325.0901608696902
8978,-2.12,0.002,-316.874461802077
8979,-2.12,0.004,-308.6869932909811
8980,-2.12,0.006,-300.53000786042946
8981,-2.12,0.008,-292.40594385851205
8982,-2.12,0.01,-284.3174412704814
8983,-2.12,0.012,-276.26735891594547
8984,-2.12,0.014,-268.2587931543774
8985,-2.12,0.016,-260.29509823456596
8986,-2.12,0.018000000000000002,-252.37990843609597
8987,-2.12,0.02,-244.5171621645777
8988,-2.12,0.022,-236.71112817726063
8989,-2.12,0.024,-228.96643413197532
8990,-2.12,0.026000000000000002,-221.2880976701983
8991,-2.12,0.028,-213.68156026456248
8992,-2.12,0.03,-206.15272408250888
8993,-2.12,0.032,-198.70799214116772
8994,-2.12,0.034,-191.35431205416154
8995,-2.12,0.036000000000000004,-184.0992236990548
8996,-2.12,0.038,-176.95091116486634
8997,-2.12,0.04,-169.91825937266722
8998,-2.12,0.042,-163.01091579909217
8999,-2.12,0.044,-156.23935777290222
9000,-2.12,0.046,-149.61496585889316
9001,-2.12,0.048,-143.15010389181734
9002,-2.12,0.05,-136.85820627598588
9003,-2.12,0.052000000000000005,-130.75387322429333
9004,-2.12,0.054,-124.85297467405059
9005,-2.12,0.056,-119.17276368676478
9006,-2.12,0.058,-113.73200021546317
9007,-2.12,0.06,-108.5510862069755
9008,-2.12,0.062,-103.65221309848233
9009,-2.12,0.064,-99.05952286839718
9010,-2.12,0.066,-94.79928391214266
9011,-2.12,0.068,-90.90008313455984
9012,-2.12,0.07,-87.39303578360256
9013,-2.12,0.07200000000000001,-84.31201469576546
9014,-2.12,0.074,-81.6939007836432
9015,-2.12,0.076,-79.57885677150747
9016,-2.12,0.078,-78.01062637735127
9017,-2.12,0.08,-77.03686135116517
9018,-2.12,0.082,-76.7094790111314
9019,-2.12,0.084,-77.08505317397882
9020,-2.12,0.08600000000000001,-78.22524165517702
9021,-2.12,0.088,-80.19725382141849
9022,-2.12,0.09,-83.07436201465295
9023,-2.12,0.092,-86.93646103677548
9024,-2.12,0.094,-91.87068029020686
9025,-2.12,0.096,-97.9720536156452
9026,-2.12,0.098,-105.34425235818021
9027,-2.12,0.1,-114.10038773111083
9028,-2.115,0,-324.56482897239994
9029,-2.115,0.002,-316.3509659958512
9030,-2.115,0.004,-308.1654750820731
9031,-2.115,0.006,-300.0106200459164
9032,-2.115,0.008,-291.8888514577416
