replicate,risk_novax
2389,0.011666666666666667
2390,0.013866666666666666
2391,0.0124
2392,0.0116
2393,0.013666666666666667
2394,0.0132
2395,0.013
2396,0.012933333333333333
2397,0.0118
2398,0.011866666666666666
2399,0.0112
2400,0.0136
2401,0.013866666666666666
2402,0.011866666666666666
2403,0.0126
2404,0.012133333333333333
2405,0.013333333333333334
2406,0.012
2407,0.013066666666666667
2408,0.012066666666666667
2409,0.012533333333333334
2410,0.014
2411,0.011733333333333333
2412,0.010933333333333333
2413,0.0112
2414,0.011333333333333334
2415,0.011866666666666666
2416,0.0114
2417,0.012466666666666666
2418,0.012466666666666666
2419,0.012466666666666666
2420,0.012866666666666667
2421,0.010866666666666667
2422,0.011733333333333333
2423,0.0116
2424,0.012733333333333333
2425,0.012666666666666666
2426,0.013066666666666667
2427,0.0116
2428,0.012933333333333333
2429,0.011933333333333334
2430,0.011133333333333334
2431,0.012466666666666666
2432,0.011466666666666667
2433,0.0118
2434,0.0118
2435,0.011933333333333334
2436,0.0136
2437,0.011333333333333334
2438,0.0132
2439,0.013533333333333333
2440,0.012133333333333333
2441,0.0118
2442,0.0124
2443,0.0104
2444,0.0104
2445,0.013
2446,0.0136
2447,0.011666666666666667
2448,0.012133333333333333
2449,0.0126
2450,0.012266666666666667
2451,0.011466666666666667
2452,0.010266666666666667
2453,0.013
2454,0.012066666666666667
2455,0.013
2456,0.011933333333333334
2457,0.011466666666666667
2458,0.013933333333333334
2459,0.012733333333333333
2460,0.012066666666666667
2461,0.010533333333333334
2462,0.012666666666666666
2463,0.011666666666666667
2464,0.011666666666666667
2465,0.0112
2466,0.012
2467,0.013266666666666666
2468,0.0138
2469,0.011866666666666666
2470,0.013866666666666666
2471,0.0126
2472,0.010866666666666667
2473,0.012933333333333333
2474,0.0126
2475,0.012
2476,0.011466666666666667
2477,0.0116
2478,0.012866666666666667
2479,0.013466666666666667
2480,0.011066666666666667
2481,0.013066666666666667
2482,0.011933333333333334
2483,0.011466666666666667
2484,0.0124
2485,0.012933333333333333
2486,0.010666666666666666
2487,0.012866666666666667
2488,0.012533333333333334
2489,0.010333333333333333
2490,0.0142
2491,0.0122
2492,0.012333333333333333
2493,0.011066666666666667
2494,0.013733333333333334
2495,0.0112
2496,0.013066666666666667
2497,0.011866666666666666
2498,0.009933333333333334
2499,0.012066666666666667
2500,0.0128
2501,0.012266666666666667
2502,0.012066666666666667
2503,0.0124
2504,0.013066666666666667
2505,0.011933333333333334
2506,0.0122
2507,0.011066666666666667
2508,0.010466666666666668
2509,0.011933333333333334
2510,0.013133333333333334
2511,0.012333333333333333
2512,0.012133333333333333
2513,0.012733333333333333
2514,0.011666666666666667
2515,0.013733333333333334
2516,0.012933333333333333
2517,0.013333333333333334
2518,0.0116
2519,0.011533333333333333
2520,0.013133333333333334
2521,0.011933333333333334
2522,0.0124
2523,0.012466666666666666
2524,0.0122
2525,0.012
2526,0.0124
2527,0.0126
2528,0.011266666666666666
2529,0.013933333333333334
2530,0.012466666666666666
2531,0.012
2532,0.012
2533,0.011533333333333333
2534,0.013066666666666667
2535,0.011733333333333333
2536,0.012466666666666666
2537,0.011866666666666666
2538,0.012533333333333334
2539,0.012333333333333333
2540,0.0118
2541,0.0128
2542,0.0146
2543,0.012933333333333333
2544,0.0122
2545,0.0132
2546,0.013066666666666667
2547,0.012733333333333333
2548,0.012333333333333333
2549,0.012266666666666667
2550,0.013733333333333334
2551,0.012
2552,0.013866666666666666
2553,0.013133333333333334
2554,0.0136
2555,0.011466666666666667
2556,0.012066666666666667
2557,0.0128
2558,0.013
2559,0.0118
2560,0.012133333333333333
2561,0.013533333333333333
2562,0.0134
2563,0.014
2564,0.011066666666666667
2565,0.010866666666666667
2566,0.011933333333333334
2567,0.012133333333333333
2568,0.013266666666666666
2569,0.012066666666666667
2570,0.013066666666666667
2571,0.0106
2572,0.012
2573,0.0126
2574,0.013266666666666666
2575,0.0114
2576,0.014133333333333333
2577,0.012466666666666666
2578,0.012533333333333334
2579,0.010466666666666668
2580,0.0108
2581,0.0114
2582,0.013866666666666666
2583,0.012133333333333333
2584,0.011266666666666666
2585,0.011933333333333334
2586,0.013333333333333334
2587,0.011666666666666667
2588,0.012333333333333333
2589,0.014133333333333333
2590,0.011933333333333334
2591,0.011266666666666666
2592,0.0146
2593,0.0114
2594,0.0116
2595,0.010866666666666667
2596,0.012266666666666667
2597,0.0128
2598,0.013266666666666666
2599,0.013133333333333334
2600,0.0122
2601,0.010733333333333333
2602,0.011533333333333333
2603,0.013866666666666666
2604,0.012066666666666667
2605,0.012266666666666667
2606,0.010933333333333333
2607,0.0124
2608,0.012733333333333333
2609,0.011866666666666666
2610,0.0112
2611,0.012
2612,0.013466666666666667
2613,0.013333333333333334
2614,0.0114
2615,0.014266666666666667
2616,0.011133333333333334
2617,0.011533333333333333
2618,0.013466666666666667
2619,0.0132
2620,0.011
2621,0.012733333333333333
2622,0.011733333333333333
2623,0.012
2624,0.0142
2625,0.012266666666666667
2626,0.012266666666666667
2627,0.011733333333333333
2628,0.012133333333333333
2629,0.011666666666666667
2630,0.0124
2631,0.013533333333333333
2632,0.011466666666666667
2633,0.014
2634,0.011133333333333334
2635,0.011
2636,0.011666666666666667
2637,0.012733333333333333
2638,0.012266666666666667
2639,0.0134
2640,0.012933333333333333
2641,0.0114
2642,0.0144
2643,0.0114
2644,0.0126
2645,0.012866666666666667
2646,0.012666666666666666
2647,0.011533333333333333
2648,0.012533333333333334
2649,0.010866666666666667
2650,0.012933333333333333
2651,0.011666666666666667
2652,0.0118
2653,0.012066666666666667
2654,0.011133333333333334
2655,0.0124
2656,0.012733333333333333
2657,0.0116
2658,0.011066666666666667
2659,0.012666666666666666
2660,0.0142
2661,0.013333333333333334
2662,0.013266666666666666
2663,0.012
2664,0.0134
2665,0.0122
2666,0.011733333333333333
2667,0.012266666666666667
2668,0.0114
2669,0.014866666666666667
2670,0.0124
2671,0.013066666666666667
2672,0.011466666666666667
2673,0.010266666666666667
2674,0.013866666666666666
2675,0.013866666666666666
2676,0.012066666666666667
2677,0.011333333333333334
2678,0.012
2679,0.011066666666666667
2680,0.011733333333333333
2681,0.0116
2682,0.013066666666666667
2683,0.012133333333333333
2684,0.012133333333333333
2685,0.011866666666666666
2686,0.0116
2687,0.013333333333333334
2688,0.0122
2689,0.012933333333333333
2690,0.013466666666666667
2691,0.012733333333333333
2692,0.013
2693,0.0128
2694,0.012733333333333333
2695,0.013133333333333334
2696,0.011666666666666667
2697,0.014733333333333333
2698,0.0112
2699,0.014066666666666667
2700,0.012733333333333333
2701,0.013266666666666666
2702,0.012733333333333333
2703,0.0124
2704,0.013266666666666666
2705,0.012133333333333333
2706,0.012533333333333334
2707,0.012466666666666666
2708,0.0104
2709,0.0122
2710,0.012466666666666666
2711,0.012933333333333333
2712,0.0116
2713,0.011266666666666666
2714,0.012066666666666667
2715,0.0126
2716,0.012266666666666667
2717,0.012933333333333333
2718,0.012666666666666666
2719,0.013866666666666666
2720,0.011066666666666667
2721,0.011666666666666667
2722,0.012266666666666667
2723,0.0118
2724,0.012733333333333333
2725,0.012533333333333334
2726,0.0108
2727,0.0128
2728,0.0118
2729,0.0118
2730,0.011133333333333334
2731,0.011333333333333334
2732,0.012533333333333334
2733,0.013466666666666667
2734,0.0118
2735,0.0136
2736,0.0142
2737,0.012866666666666667
2738,0.010866666666666667
2739,0.011466666666666667
2740,0.012533333333333334
2741,0.012666666666666666
2742,0.013733333333333334
2743,0.012733333333333333
2744,0.011933333333333334
2745,0.014133333333333333
2746,0.011533333333333333
2747,0.012933333333333333
2748,0.010866666666666667
2749,0.011733333333333333
2750,0.013466666666666667
2751,0.012666666666666666
2752,0.011533333333333333
2753,0.012266666666666667
2754,0.0128
2755,0.0132
2756,0.0116
2757,0.012133333333333333
2758,0.010133333333333333
2759,0.0116
2760,0.012666666666666666
2761,0.012733333333333333
2762,0.012
2763,0.012666666666666666
2764,0.012933333333333333
2765,0.012266666666666667
2766,0.012066666666666667
2767,0.013266666666666666
2768,0.011333333333333334
2769,0.014333333333333333
2770,0.012133333333333333
2771,0.0114
2772,0.010933333333333333
2773,0.0122
2774,0.0118
2775,0.0124
2776,0.013333333333333334
2777,0.011333333333333334
2778,0.011066666666666667
2779,0.0122
2780,0.012266666666666667
2781,0.012333333333333333
2782,0.012
2783,0.0136
2784,0.012866666666666667
2785,0.012866666666666667
2786,0.012
2787,0.0116
2788,0.011333333333333334
2789,0.012333333333333333
2790,0.0112
2791,0.0106
2792,0.0118
2793,0.0116
2794,0.012933333333333333
2795,0.013066666666666667
2796,0.012066666666666667
2797,0.014533333333333334
2798,0.012266666666666667
2799,0.012666666666666666
2800,0.013266666666666666
2801,0.012466666666666666
2802,0.012533333333333334
2803,0.010133333333333333
2804,0.013466666666666667
2805,0.0122
2806,0.0128
2807,0.0128
2808,0.011333333333333334
2809,0.011266666666666666
2810,0.012
2811,0.0126
2812,0.012266666666666667
2813,0.012333333333333333
2814,0.012066666666666667
2815,0.012733333333333333
2816,0.010933333333333333
2817,0.013533333333333333
2818,0.0126
2819,0.012866666666666667
2820,0.0134
2821,0.0122
2822,0.0118
2823,0.0116
2824,0.012066666666666667
2825,0.011733333333333333
2826,0.014866666666666667
2827,0.0128
2828,0.012533333333333334
2829,0.012066666666666667
2830,0.013933333333333334
2831,0.0124
2832,0.012
2833,0.0116
2834,0.013
2835,0.010933333333333333
2836,0.013333333333333334
2837,0.012066666666666667
2838,0.010466666666666668
2839,0.013466666666666667
2840,0.0124
2841,0.0114
2842,0.0124
2843,0.0126
2844,0.013466666666666667
2845,0.012666666666666666
2846,0.014533333333333334
2847,0.012733333333333333
2848,0.0122
2849,0.013
2850,0.011066666666666667
2851,0.0134
2852,0.0122
2853,0.013133333333333334
2854,0.012733333333333333
2855,0.012533333333333334
2856,0.012333333333333333
2857,0.013
2858,0.013733333333333334
2859,0.012333333333333333
2860,0.0124
2861,0.011533333333333333
2862,0.013066666666666667
2863,0.013333333333333334
2864,0.012466666666666666
2865,0.0128
2866,0.012066666666666667
2867,0.012666666666666666
2868,0.012066666666666667
2869,0.0118
2870,0.012733333333333333
2871,0.011533333333333333
2872,0.012266666666666667
2873,0.012266666666666667
2874,0.012733333333333333
2875,0.013333333333333334
2876,0.013266666666666666
2877,0.013666666666666667
2878,0.0106
2879,0.012266666666666667
2880,0.0142
2881,0.012
2882,0.0112
2883,0.011733333333333333
2884,0.013666666666666667
2885,0.012933333333333333
2886,0.012066666666666667
2887,0.012666666666666666
2888,0.013066666666666667
2889,0.013133333333333334
2890,0.012733333333333333
2891,0.0114
2892,0.013066666666666667
2893,0.011866666666666666
2894,0.014
2895,0.0126
2896,0.013733333333333334
2897,0.012466666666666666
2898,0.012133333333333333
2899,0.012466666666666666
2900,0.011933333333333334
2901,0.012133333333333333
2902,0.013466666666666667
2903,0.0112
2904,0.011066666666666667
2905,0.012333333333333333
2906,0.0128
2907,0.012266666666666667
2908,0.012866666666666667
2909,0.011666666666666667
2910,0.0112
2911,0.012333333333333333
2912,0.012466666666666666
2913,0.011733333333333333
2914,0.013333333333333334
2915,0.0126
2916,0.013266666666666666
2917,0.011266666666666666
2918,0.0114
2919,0.0112
2920,0.0118
2921,0.0134
2922,0.013133333333333334
2923,0.012533333333333334
2924,0.0128
2925,0.012866666666666667
2926,0.011
2927,0.011866666666666666
2928,0.012066666666666667
2929,0.012666666666666666
2930,0.0146
2931,0.014066666666666667
2932,0.011733333333333333
2933,0.011
2934,0.0104
2935,0.012466666666666666
2936,0.012
2937,0.011733333333333333
2938,0.0112
2939,0.013266666666666666
2940,0.013333333333333334
2941,0.010933333333333333
2942,0.012
2943,0.0122
2944,0.013066666666666667
2945,0.0118
2946,0.0122
2947,0.013466666666666667
2948,0.012933333333333333
2949,0.012466666666666666
2950,0.011933333333333334
2951,0.0124
2952,0.0116
2953,0.012333333333333333
2954,0.0112
2955,0.0116
2956,0.012066666666666667
2957,0.013266666666666666
2958,0.013733333333333334
2959,0.013666666666666667
2960,0.0102
2961,0.0134
2962,0.0132
2963,0.013066666666666667
2964,0.012333333333333333
2965,0.012133333333333333
2966,0.012133333333333333
2967,0.0132
2968,0.011733333333333333
2969,0.012
2970,0.013133333333333334
2971,0.013933333333333334
2972,0.013866666666666666
2973,0.012133333333333333
2974,0.011133333333333334
2975,0.010466666666666668
2976,0.0104
2977,0.012733333333333333
2978,0.011333333333333334
2979,0.014133333333333333
2980,0.0136
2981,0.012666666666666666
2982,0.011866666666666666
2983,0.011733333333333333
2984,0.012333333333333333
2985,0.012133333333333333
2986,0.011266666666666666
2987,0.0124
2988,0.014133333333333333
2989,0.011866666666666666
2990,0.011666666666666667
2991,0.0128
2992,0.013
2993,0.0116
2994,0.0116
2995,0.0134
2996,0.013
2997,0.012933333333333333
2998,0.011533333333333333
2999,0.013333333333333334
3000,0.012666666666666666
3001,0.012866666666666667
3002,0.0128
3003,0.011666666666666667
3004,0.011266666666666666
3005,0.0124
3006,0.011933333333333334
3007,0.013266666666666666
3008,0.010666666666666666
3009,0.0122
3010,0.011266666666666666
3011,0.0132
3012,0.013066666666666667
3013,0.014333333333333333
3014,0.013933333333333334
3015,0.012733333333333333
3016,0.0118
3017,0.0138
3018,0.0106
3019,0.0144
3020,0.0122
3021,0.012733333333333333
3022,0.011666666666666667
3023,0.013266666666666666
3024,0.0136
3025,0.012733333333333333
3026,0.011666666666666667
3027,0.0136
3028,0.013066666666666667
3029,0.0116
3030,0.013
3031,0.0148
3032,0.012
3033,0.014666666666666666
3034,0.0128
3035,0.012733333333333333
3036,0.013733333333333334
3037,0.011533333333333333
3038,0.014
3039,0.0112
3040,0.011533333333333333
3041,0.010933333333333333
3042,0.0126
3043,0.012266666666666667
3044,0.012066666666666667
3045,0.011
3046,0.012533333333333334
3047,0.012933333333333333
3048,0.012333333333333333
3049,0.009733333333333333
3050,0.012933333333333333
3051,0.0128
3052,0.014066666666666667
3053,0.013133333333333334
3054,0.011533333333333333
3055,0.011666666666666667
3056,0.011133333333333334
3057,0.012866666666666667
3058,0.012733333333333333
3059,0.012866666666666667
3060,0.011066666666666667
3061,0.0128
3062,0.012866666666666667
3063,0.0122
3064,0.0124
3065,0.013266666666666666
3066,0.0116
3067,0.011533333333333333
3068,0.010933333333333333
3069,0.013933333333333334
3070,0.012933333333333333
3071,0.013733333333333334
3072,0.012
3073,0.012066666666666667
3074,0.0108
3075,0.0126
3076,0.0122
3077,0.012333333333333333
3078,0.012533333333333334
3079,0.0114
3080,0.012333333333333333
3081,0.012066666666666667
3082,0.014066666666666667
3083,0.011466666666666667
3084,0.011666666666666667
3085,0.014866666666666667
3086,0.012866666666666667
3087,0.010733333333333333
3088,0.0112
3089,0.013133333333333334
3090,0.012466666666666666
3091,0.013333333333333334
3092,0.014333333333333333
3093,0.012
3094,0.013266666666666666
3095,0.012333333333333333
3096,0.014066666666666667
3097,0.012066666666666667
3098,0.011266666666666666
3099,0.012733333333333333
3100,0.013666666666666667
3101,0.013666666666666667
3102,0.0122
3103,0.012466666666666666
3104,0.0116
3105,0.012066666666666667
3106,0.011066666666666667
3107,0.013266666666666666
3108,0.012733333333333333
3109,0.012733333333333333
3110,0.0126
3111,0.013933333333333334
3112,0.0128
3113,0.012
3114,0.0114
3115,0.012133333333333333
3116,0.012266666666666667
3117,0.013733333333333334
3118,0.013666666666666667
3119,0.014
3120,0.0112
3121,0.012266666666666667
3122,0.0122
3123,0.010466666666666668
3124,0.0126
3125,0.011866666666666666
3126,0.013066666666666667
3127,0.014
3128,0.013066666666666667
3129,0.010933333333333333
3130,0.013666666666666667
3131,0.011866666666666666
3132,0.0138
3133,0.0116
3134,0.011733333333333333
3135,0.0128
3136,0.011666666666666667
3137,0.0118
3138,0.012066666666666667
3139,0.0124
3140,0.012333333333333333
3141,0.012333333333333333
3142,0.011266666666666666
3143,0.012733333333333333
3144,0.011733333333333333
3145,0.012466666666666666
3146,0.011933333333333334
3147,0.012666666666666666
3148,0.011466666666666667
3149,0.010933333333333333
3150,0.010866666666666667
3151,0.0126
3152,0.012066666666666667
3153,0.013333333333333332
3154,0.011733333333333333
3155,0.012133333333333333
3156,0.012333333333333333
3157,0.012266666666666667
3158,0.0136
3159,0.013333333333333334
3160,0.011466666666666667
3161,0.011066666666666667
3162,0.012
3163,0.014066666666666667
3164,0.013666666666666667
3165,0.0132
3166,0.013
3167,0.013266666666666666
3168,0.013866666666666666
3169,0.011666666666666667
3170,0.012666666666666666
3171,0.012466666666666666
3172,0.0112
3173,0.013
3174,0.011533333333333333
3175,0.011466666666666667
3176,0.0132
3177,0.012133333333333333
3178,0.0124
3179,0.0118
3180,0.011466666666666667
3181,0.011066666666666667
3182,0.013066666666666667
3183,0.0124
3184,0.011866666666666666
3185,0.0132
3186,0.012533333333333334
3187,0.013533333333333333
3188,0.011533333333333333
3189,0.010133333333333333
3190,0.0126
3191,0.013
3192,0.012333333333333333
3193,0.012133333333333333
3194,0.012066666666666667
3195,0.0124
3196,0.0122
3197,0.011333333333333334
3198,0.011733333333333333
3199,0.011933333333333334
3200,0.0126
3201,0.011933333333333334
3202,0.013133333333333334
3203,0.0126
3204,0.011333333333333334
3205,0.012866666666666667
3206,0.0132
3207,0.011866666666666666
3208,0.012733333333333333
3209,0.013933333333333334
3210,0.0122
3211,0.013333333333333334
3212,0.013333333333333334
3213,0.013666666666666667
3214,0.012266666666666667
3215,0.011933333333333334
3216,0.012933333333333333
3217,0.012266666666666667
3218,0.011333333333333334
3219,0.012333333333333333
3220,0.0116
3221,0.010466666666666668
3222,0.012933333333333333
3223,0.013866666666666666
3224,0.012666666666666666
3225,0.011933333333333334
3226,0.011666666666666667
3227,0.0128
3228,0.013266666666666666
3229,0.0124
3230,0.012466666666666666
3231,0.012933333333333333
3232,0.014066666666666667
3233,0.013066666666666667
3234,0.013066666666666667
3235,0.012066666666666667
3236,0.012466666666666666
3237,0.011933333333333334
3238,0.0118
3239,0.013266666666666666
3240,0.013533333333333333
3241,0.0124
3242,0.010333333333333333
3243,0.013066666666666666
3244,0.0128
3245,0.011666666666666667
3246,0.011466666666666667
3247,0.012933333333333333
3248,0.0122
3249,0.014066666666666667
3250,0.0112
3251,0.013466666666666667
3252,0.013333333333333334
3253,0.012533333333333334
3254,0.012866666666666667
3255,0.011466666666666667
3256,0.013
3257,0.013866666666666666
3258,0.011933333333333334
3259,0.011866666666666666
3260,0.012333333333333333
3261,0.011933333333333334
3262,0.012733333333333333
3263,0.0134
3264,0.010666666666666666
3265,0.0114
3266,0.011733333333333333
3267,0.0124
3268,0.011866666666666666
3269,0.013
3270,0.013133333333333334
3271,0.012466666666666666
3272,0.011533333333333333
3273,0.012
3274,0.0126
3275,0.013533333333333333
3276,0.0132
3277,0.013866666666666666
3278,0.010533333333333334
3279,0.012133333333333333
3280,0.011533333333333333
3281,0.0124
3282,0.011133333333333334
3283,0.011866666666666666
3284,0.0128
3285,0.0124
3286,0.011066666666666667
3287,0.011666666666666667
3288,0.013133333333333334
3289,0.0126
3290,0.011133333333333334
3291,0.013266666666666666
3292,0.013266666666666666
3293,0.013266666666666666
3294,0.0112
3295,0.014866666666666667
3296,0.012266666666666667
3297,0.011266666666666666
3298,0.0108
3299,0.011933333333333334
3300,0.013733333333333334
3301,0.012133333333333333
3302,0.0116
3303,0.011733333333333333
3304,0.012533333333333334
3305,0.011333333333333334
3306,0.012066666666666667
3307,0.012333333333333333
3308,0.013533333333333333
3309,0.013666666666666667
3310,0.012666666666666666
3311,0.012066666666666667
3312,0.011866666666666666
3313,0.012533333333333334
3314,0.0118
3315,0.012466666666666666
3316,0.0112
3317,0.012333333333333333
3318,0.010933333333333333
3319,0.013333333333333334
3320,0.012533333333333334
3321,0.011466666666666667
3322,0.013466666666666667
3323,0.0134
3324,0.012533333333333334
3325,0.013933333333333334
3326,0.0122
3327,0.011933333333333334
3328,0.0118
3329,0.011266666666666666
3330,0.013333333333333334
3331,0.014066666666666667
3332,0.011466666666666667
3333,0.012733333333333333
3334,0.013133333333333334
3335,0.013
3336,0.011
3337,0.012333333333333333
3338,0.010333333333333333
3339,0.012266666666666667
3340,0.0118
3341,0.012066666666666667
3342,0.012866666666666667
3343,0.010933333333333333
3344,0.013333333333333334
3345,0.013
3346,0.011066666666666667
3347,0.012466666666666666
3348,0.012466666666666668
3349,0.0112
3350,0.0106
3351,0.012666666666666666
3352,0.013133333333333334
3353,0.011533333333333333
3354,0.012466666666666666
3355,0.0138
3356,0.0122
3357,0.012666666666666666
3358,0.0122
3359,0.012666666666666666
3360,0.011066666666666667
3361,0.012266666666666667
3362,0.012199999999999999
3363,0.012666666666666666
3364,0.0116
3365,0.013533333333333333
3366,0.013666666666666667
3367,0.0124
3368,0.010666666666666666
3369,0.013266666666666666
3370,0.0124
3371,0.012333333333333333
3372,0.011933333333333334
3373,0.010333333333333333
3374,0.014066666666666667
3375,0.012666666666666666
3376,0.015266666666666666
3377,0.012133333333333333
3378,0.012133333333333333
3379,0.012466666666666666
3380,0.0114
3381,0.013266666666666666
3382,0.014133333333333333
3383,0.0116
3384,0.0118
3385,0.0126
3386,0.012466666666666666
3387,0.013066666666666667
3388,0.014066666666666667
3389,0.011666666666666667
3390,0.012266666666666667
3391,0.014
3392,0.013133333333333334
3393,0.012666666666666666
3394,0.011066666666666667
3395,0.011266666666666666
3396,0.012133333333333333
3397,0.0128
3398,0.012533333333333334
3399,0.011866666666666666
3400,0.013466666666666667
3401,0.0114
3402,0.012866666666666667
3403,0.011866666666666666
3404,0.0124
3405,0.0122
3406,0.0112
3407,0.012666666666666666
3408,0.0116
3409,0.013
3410,0.012066666666666667
3411,0.0122
3412,0.013
3413,0.011466666666666667
3414,0.0122
3415,0.011266666666666666
3416,0.013666666666666667
3417,0.0126
3418,0.012266666666666667
3419,0.013266666666666666
3420,0.011666666666666667
3421,0.012533333333333334
3422,0.011666666666666667
3423,0.011733333333333333
3424,0.011733333333333333
3425,0.013533333333333333
3426,0.0126
3427,0.0114
3428,0.013133333333333334
3429,0.010933333333333333
3430,0.011733333333333333
3431,0.012866666666666667
3432,0.012066666666666667
3433,0.0124
3434,0.012333333333333333
3435,0.012733333333333333
3436,0.011733333333333333
3437,0.012333333333333333
3438,0.011933333333333334
3439,0.0122
3440,0.010933333333333333
3441,0.013333333333333334
3442,0.012866666666666667
3443,0.013066666666666667
3444,0.014266666666666667
3445,0.0138
3446,0.013266666666666666
3447,0.011
3448,0.011266666666666666
3449,0.012333333333333333
3450,0.013133333333333334
3451,0.011866666666666666
3452,0.011133333333333334
3453,0.0132
3454,0.0138
3455,0.013066666666666667
3456,0.011533333333333333
3457,0.013133333333333334
3458,0.012533333333333334
3459,0.011733333333333333
3460,0.012866666666666667
3461,0.013133333333333334
3462,0.014133333333333333
3463,0.0124
3464,0.011333333333333334
3465,0.012466666666666666
3466,0.013066666666666667
3467,0.0132
3468,0.011733333333333333
3469,0.0134
3470,0.014
3471,0.011466666666666667
3472,0.012666666666666666
3473,0.011866666666666666
3474,0.012733333333333333
3475,0.0118
3476,0.012866666666666667
3477,0.011733333333333333
3478,0.011
3479,0.011533333333333333
3480,0.0126
3481,0.011466666666666667
3482,0.012133333333333333
3483,0.013266666666666666
3484,0.011066666666666667
3485,0.0126
3486,0.012199999999999999
3487,0.011866666666666666
3488,0.0132
3489,0.012266666666666667
3490,0.0116
3491,0.013133333333333334
3492,0.0126
3493,0.0126
3494,0.0126
3495,0.012533333333333334
3496,0.011
3497,0.0126
3498,0.013
3499,0.013333333333333334
3500,0.012666666666666666
3501,0.012066666666666667
3502,0.013333333333333334
3503,0.012533333333333334
3504,0.0108
3505,0.012066666666666667
3506,0.0114
3507,0.0122
3508,0.012533333333333334
3509,0.012533333333333334
3510,0.012333333333333333
3511,0.012066666666666667
3512,0.011133333333333334
3513,0.0142
3514,0.012933333333333333
3515,0.011
3516,0.011066666666666667
3517,0.010866666666666667
3518,0.0126
3519,0.0138
3520,0.012933333333333333
3521,0.011466666666666667
3522,0.012133333333333333
3523,0.012466666666666666
3524,0.012666666666666666
3525,0.013333333333333334
3526,0.012266666666666667
3527,0.0122
3528,0.011866666666666666
3529,0.011733333333333333
3530,0.0136
3531,0.012666666666666666
3532,0.0136
3533,0.012133333333333333
3534,0.011
3535,0.012066666666666667
3536,0.012933333333333333
3537,0.013266666666666666
3538,0.011466666666666667
3539,0.0124
3540,0.012266666666666667
3541,0.010866666666666667
3542,0.010933333333333333
3543,0.0124
3544,0.012733333333333333
3545,0.013666666666666667
3546,0.013
3547,0.0122
3548,0.011
3549,0.011866666666666666
3550,0.012666666666666666
3551,0.013666666666666667
3552,0.010466666666666668
3553,0.013533333333333333
3554,0.0122
3555,0.012266666666666667
3556,0.012866666666666667
3557,0.013533333333333333
3558,0.012066666666666667
3559,0.012866666666666667
3560,0.011666666666666667
3561,0.012866666666666667
3562,0.013
3563,0.012
3564,0.0126
3565,0.012266666666666667
3566,0.011266666666666666
3567,0.011933333333333334
3568,0.013
3569,0.012066666666666667
3570,0.011733333333333333
3571,0.013533333333333333
3572,0.012666666666666666
3573,0.011933333333333334
3574,0.011866666666666666
3575,0.013333333333333332
3576,0.010866666666666667
3577,0.013533333333333333
3578,0.013133333333333334
3579,0.012533333333333334
3580,0.012
3581,0.0118
3582,0.012333333333333333
3583,0.011533333333333333
3584,0.012266666666666667
3585,0.013733333333333334
3586,0.011933333333333334
3587,0.0128
3588,0.013333333333333334
3589,0.012466666666666666
3590,0.012733333333333333
3591,0.011933333333333334
3592,0.011866666666666666
3593,0.0132
3594,0.012533333333333334
3595,0.013
3596,0.011533333333333333
3597,0.012533333333333334
3598,0.011466666666666667
3599,0.0126
3600,0.013
3601,0.0128
3602,0.0136
3603,0.012133333333333333
3604,0.012866666666666667
3605,0.012933333333333333
3606,0.0124
3607,0.011133333333333334
3608,0.0102
3609,0.0118
3610,0.013666666666666667
3611,0.013133333333333334
3612,0.011533333333333333
3613,0.012066666666666667
3614,0.011333333333333334
3615,0.012733333333333333
3616,0.013133333333333334
3617,0.012466666666666666
3618,0.014266666666666667
3619,0.012066666666666667
3620,0.012733333333333333
3621,0.0126
3622,0.0126
3623,0.0124
3624,0.011866666666666666
3625,0.012
3626,0.0112
3627,0.0116
3628,0.012199999999999999
3629,0.011866666666666666
3630,0.013466666666666667
3631,0.012466666666666666
3632,0.011
3633,0.012466666666666666
3634,0.0122
3635,0.013466666666666667
3636,0.012
3637,0.0128
3638,0.011333333333333334
3639,0.011533333333333333
3640,0.011533333333333333
3641,0.014533333333333334
3642,0.011466666666666667
3643,0.011533333333333333
3644,0.0118
3645,0.012866666666666667
3646,0.012533333333333334
3647,0.010666666666666666
3648,0.012
3649,0.0118
3650,0.012466666666666666
3651,0.011066666666666667
3652,0.012333333333333333
3653,0.011533333333333333
3654,0.012266666666666667
3655,0.012533333333333334
3656,0.013333333333333334
3657,0.014533333333333334
3658,0.014
3659,0.012333333333333333
3660,0.0112
3661,0.014
3662,0.0118
3663,0.011333333333333334
3664,0.013466666666666667
3665,0.012333333333333333
3666,0.012066666666666667
3667,0.013266666666666666
3668,0.011333333333333334
3669,0.013
3670,0.010666666666666666
3671,0.0128
3672,0.011666666666666667
3673,0.0118
3674,0.011
3675,0.010866666666666667
3676,0.011
3677,0.010933333333333333
3678,0.013133333333333334
3679,0.014
3680,0.0128
3681,0.010066666666666666
3682,0.012933333333333333
3683,0.011866666666666666
3684,0.011666666666666667
3685,0.0114
3686,0.0122
3687,0.0114
3688,0.011666666666666667
3689,0.011466666666666667
3690,0.0128
3691,0.010333333333333333
3692,0.012666666666666666
3693,0.012733333333333333
3694,0.0128
3695,0.011933333333333334
3696,0.010933333333333333
3697,0.012333333333333333
3698,0.011866666666666666
3699,0.012733333333333333
