model,intercept,slope,log_lik
7049,-0.2749999999999999,0.29000000000000004,-362.12004635408596
7050,-0.2749999999999999,0.30000000000000004,-373.66536433246176
7051,-0.2749999999999999,0.31000000000000005,-385.26594283095955
7052,-0.2749999999999999,0.32000000000000006,-396.9169726369738
7053,-0.2749999999999999,0.33000000000000007,-408.6141169415362
7054,-0.2749999999999999,0.33999999999999997,-420.3534621979144
7055,-0.2749999999999999,0.35,-432.13147422038463
7056,-0.2749999999999999,0.36,-443.9449589951235
7057,-0.2749999999999999,0.37,-455.79102771147745
7058,-0.2749999999999999,0.38,-467.66706556217383
7059,-0.2749999999999999,0.39,-479.57070390223726
7060,-0.2749999999999999,0.4,-491.4997953966779
7061,-0.2749999999999999,0.41000000000000003,-503.4523918254342
7062,-0.2749999999999999,0.42000000000000004,-515.4267242494759
7063,-0.2749999999999999,0.43000000000000005,-527.4211852748186
7064,-0.2749999999999999,0.44000000000000006,-539.4343131805889
7065,-0.2749999999999999,0.45000000000000007,-551.4647777039279
7066,-0.2749999999999999,0.45999999999999996,-563.5113672984407
7067,-0.2749999999999999,0.47,-575.572977703586
7068,-0.2749999999999999,0.48,-587.6486016818629
7069,-0.2749999999999999,0.49,-599.7373197963324
7070,-0.2749999999999999,0.5,-611.8382921163903
7071,-0.25,-0.5,-202.2246895405892
7072,-0.25,-0.49,-198.92164793307353
7073,-0.25,-0.48,-195.62664410541666
7074,-0.25,-0.47,-192.34020586336953
7075,-0.25,-0.46,-189.062910724058
7076,-0.25,-0.45,-185.79539124020772
7077,-0.25,-0.44,-182.53834094542376
7078,-0.25,-0.43,-179.2925209994801
7079,-0.25,-0.42,-176.05876762342697
7080,-0.25,-0.41000000000000003,-172.838000426736
7081,-0.25,-0.4,-169.63123174289981
7082,-0.25,-0.39,-166.4395771061209
7083,-0.25,-0.38,-163.2642670202361
7084,-0.25,-0.37,-160.10666019211394
7085,-0.25,-0.36,-156.96825842573685
7086,-0.25,-0.35,-153.85072340034563
7087,-0.25,-0.33999999999999997,-150.75589558668173
7088,-0.25,-0.32999999999999996,-147.68581558977007
7089,-0.25,-0.32,-144.64274824502562
7090,-0.25,-0.31,-141.62920983678637
7091,-0.25,-0.3,-138.6479988544928
7092,-0.25,-0.29000000000000004,-135.70223075111576
7093,-0.25,-0.28,-132.79537722002104
7094,-0.25,-0.27,-129.93131055839362
7095,-0.25,-0.26,-127.11435373464397
7096,-0.25,-0.25,-124.34933681926424
7097,-0.25,-0.24,-121.64166046650875
7098,-0.25,-0.22999999999999998,-118.99736713799291
7099,-0.25,-0.21999999999999997,-116.42322072452929
7100,-0.25,-0.21000000000000002,-113.92679512924077
7101,-0.25,-0.2,-111.51657219581644
7102,-0.25,-0.19,-109.20204906403059
7103,-0.25,-0.18,-106.9938545624951
7104,-0.25,-0.16999999999999998,-104.90387354570123
7105,-0.25,-0.15999999999999998,-102.9453770758518
7106,-0.25,-0.14999999999999997,-101.13315495722776
7107,-0.25,-0.14,-99.48364526753853
7108,-0.25,-0.13,-98.01505312684283
7109,-0.25,-0.12,-96.74744797254604
7110,-0.25,-0.10999999999999999,-95.70282512716409
7111,-0.25,-0.09999999999999998,-94.90511365971678
7112,-0.25,-0.08999999999999997,-94.3801088793191
7113,-0.25,-0.08000000000000002,-94.1553049835242
7114,-0.25,-0.07,-94.25960247311744
7115,-0.25,-0.06,-94.72286729186547
7116,-0.25,-0.04999999999999999,-95.57532571000347
7117,-0.25,-0.03999999999999998,-96.84679191116832
7118,-0.25,-0.02999999999999997,-98.56574435214029
7119,-0.25,-0.020000000000000018,-100.75829098192439
7120,-0.25,-0.010000000000000009,-103.44708904105948
7121,-0.25,0,-106.65030718061497
7122,-0.25,0.010000000000000009,-110.38072983218964
7123,-0.25,0.020000000000000018,-114.64510076710717
7124,-0.25,0.030000000000000027,-119.44378226653298
7125,-0.25,0.040000000000000036,-124.77077051080221
7126,-0.25,0.050000000000000044,-130.61406346802227
7127,-0.25,0.06000000000000005,-136.95633420081617
7128,-0.25,0.07000000000000006,-143.7758292605092
7129,-0.25,0.07999999999999996,-151.04739462618585
7130,-0.25,0.08999999999999997,-158.74353169824897
7131,-0.25,0.09999999999999998,-166.8354000765662
7132,-0.25,0.10999999999999999,-175.29370658330848
7133,-0.25,0.12,-184.0894451621647
7134,-0.25,0.13,-193.1944750801503
7135,-0.25,0.14,-202.5819424613917
7136,-0.25,0.15000000000000002,-212.22656171617476
7137,-0.25,0.16000000000000003,-222.10477940613083
7138,-0.25,0.17000000000000004,-232.19484474860988
7139,-0.25,0.18000000000000005,-242.47680973382333
7140,-0.25,0.19000000000000006,-252.93247897393698
7141,-0.25,0.20000000000000007,-263.54532588429953
7142,-0.25,0.20999999999999996,-274.3003882493441
7143,-0.25,0.21999999999999997,-285.18415301215583
7144,-0.25,0.22999999999999998,-296.18443741121433
7145,-0.25,0.24,-307.29027140616006
7146,-0.25,0.25,-318.49178465006503
7147,-0.25,0.26,-329.7801000084392
7148,-0.25,0.27,-341.1472347153656
7149,-0.25,0.28,-352.58600961891426
7150,-0.25,0.29000000000000004,-364.08996653542204
7151,-0.25,0.30000000000000004,-375.6532934515168
7152,-0.25,0.31000000000000005,-387.2707571413906
7153,-0.25,0.32000000000000006,-398.93764267252106
7154,-0.25,0.33000000000000007,-410.649699231591
7155,-0.25,0.33999999999999997,-422.4030916962391
7156,-0.25,0.35,-434.1943573946864
7157,-0.25,0.36,-446.0203675255414
7158,-0.25,0.37,-457.87829274783167
7159,-0.25,0.38,-469.76557249227903
7160,-0.25,0.39,-481.6798875867619
7161,-0.25,0.4,-493.61913582918027
7162,-0.25,0.41000000000000003,-505.58141017947736
7163,-0.25,0.42000000000000004,-517.5649792779977
7164,-0.25,0.43000000000000005,-529.5682700297962
7165,-0.25,0.44000000000000006,-541.5898520240114
7166,-0.25,0.45000000000000007,-553.6284235838226
7167,-0.25,0.45999999999999996,-565.682799265657
7168,-0.25,0.47,-577.7518986480304
7169,-0.25,0.48,-589.8347362680223
7170,-0.25,0.49,-601.9304125805398
7171,-0.25,0.5,-614.038105829214
7172,-0.22499999999999987,-0.5,-201.0158501339502
7173,-0.22499999999999987,-0.49,-197.71774876499788
7174,-0.22499999999999987,-0.48,-194.42785287444738
7175,-0.22499999999999987,-0.47,-191.14670221294452
7176,-0.22499999999999987,-0.46,-187.87488738951794
7177,-0.22499999999999987,-0.45,-184.6130553139385
7178,-0.22499999999999987,-0.44,-181.36191527294355
7179,-0.22499999999999987,-0.43,-178.12224572075877
7180,-0.22499999999999987,-0.42,-174.89490187538217
7181,-0.22499999999999987,-0.41000000000000003,-171.68082422470778
7182,-0.22499999999999987,-0.4,-168.48104806098453
7183,-0.22499999999999987,-0.39,-165.29671417857097
7184,-0.22499999999999987,-0.38,-162.12908088872928
7185,-0.22499999999999987,-0.37,-158.97953752658702
7186,-0.22499999999999987,-0.36,-155.84961964968684
7187,-0.22499999999999987,-0.35,-152.7410261550441
7188,-0.22499999999999987,-0.33999999999999997,-149.65563857263524
7189,-0.22499999999999987,-0.32999999999999996,-146.59554282798433
7190,-0.22499999999999987,-0.32,-143.56305380517264
7191,-0.22499999999999987,-0.31,-140.56074308416996
7192,-0.22499999999999987,-0.3,-137.59147027265675
7193,-0.22499999999999987,-0.29000000000000004,-134.6584184018642
7194,-0.22499999999999987,-0.28,-131.76513390724796
7195,-0.22499999999999987,-0.27,-128.91557176603257
7196,-0.22499999999999987,-0.26,-126.11414641163546
7197,-0.22499999999999987,-0.25,-123.36578908481113
7198,-0.22499999999999987,-0.24,-120.67601230578266
7199,-0.22499999999999987,-0.22999999999999998,-118.05098215010128
7200,-0.22499999999999987,-0.21999999999999997,-115.4975989685085
7201,-0.22499999999999987,-0.21000000000000002,-113.02358708678943
7202,-0.22499999999999987,-0.2,-110.63759382700195
7203,-0.22499999999999987,-0.19,-108.34929786852278
7204,-0.22499999999999987,-0.18,-106.16952646669075
7205,-0.22499999999999987,-0.16999999999999998,-104.11038030647643
7206,-0.22499999999999987,-0.15999999999999998,-102.18536371430449
7207,-0.22499999999999987,-0.14999999999999997,-100.40951649971946
7208,-0.22499999999999987,-0.14,-98.79954176675109
7209,-0.22499999999999987,-0.13,-97.37392155672852
7210,-0.22499999999999987,-0.12,-96.15300914143656
7211,-0.22499999999999987,-0.10999999999999999,-95.15908325291436
7212,-0.22499999999999987,-0.09999999999999998,-94.41634574567789
7213,-0.22499999999999987,-0.08999999999999997,-93.95084060283877
7214,-0.22499999999999987,-0.08000000000000002,-93.79026958706457
7215,-0.22499999999999987,-0.07,-93.963679304354
7216,-0.22499999999999987,-0.06,-94.50099737409555
7217,-0.22499999999999987,-0.04999999999999999,-95.43240322518331
7218,-0.22499999999999987,-0.03999999999999998,-96.78753284734188
7219,-0.22499999999999987,-0.02999999999999997,-98.59453672982467
7220,-0.22499999999999987,-0.020000000000000018,-100.87903469223998
7221,-0.22499999999999987,-0.010000000000000009,-103.663036771535
7222,-0.22499999999999987,0,-106.96392032795261
7223,-0.22499999999999987,0.010000000000000009,-110.79356385589058
7224,-0.22499999999999987,0.020000000000000018,-115.15773257109993
7225,-0.22499999999999987,0.030000000000000027,-120.05578792815841
7226,-0.22499999999999987,0.040000000000000036,-125.48075570854448
7227,-0.22499999999999987,0.050000000000000044,-131.41974251951638
7228,-0.22499999999999987,0.06000000000000005,-137.85464808778957
7229,-0.22499999999999987,0.07000000000000006,-144.7630894683784
7230,-0.22499999999999987,0.07999999999999996,-152.11943853586078
7231,-0.22499999999999987,0.08999999999999997,-159.89587644271705
7232,-0.22499999999999987,0.09999999999999998,-168.06338453584078
7233,-0.22499999999999987,0.10999999999999999,-176.59261467285725
7234,-0.22499999999999987,0.12,-185.4546069960656
7235,-0.22499999999999987,0.13,-194.6213454372978
7236,-0.22499999999999987,0.14,-204.0661580144713
7237,-0.22499999999999987,0.15000000000000002,-213.76397969431466
7238,-0.22499999999999987,0.16000000000000003,-223.6915008895711
7239,-0.22499999999999987,0.17000000000000004,-233.82722582914883
7240,-0.22499999999999987,0.18000000000000005,-244.1514635054741
7241,-0.22499999999999987,0.19000000000000006,-254.64627089578838
7242,-0.22499999999999987,0.20000000000000007,-265.2953645888631
7243,-0.22499999999999987,0.20999999999999996,-276.0840134205745
7244,-0.22499999999999987,0.21999999999999997,-286.9989215622071
7245,-0.22499999999999987,0.22999999999999998,-298.0281088566487
7246,-0.22499999999999987,0.24,-309.16079308271577
7247,-0.22499999999999987,0.25,-320.3872772033149
7248,-0.22499999999999987,0.26,-331.6988434462416
7249,-0.22499999999999987,0.27,-343.08765519702007
7250,-0.22499999999999987,0.28,-354.5466670764256
7251,-0.22499999999999987,0.29000000000000004,-366.0695431666648
7252,-0.22499999999999987,0.30000000000000004,-377.65058308721706
7253,-0.22499999999999987,0.31000000000000005,-389.2846554629363
7254,-0.22499999999999987,0.32000000000000006,-400.967138242033
7255,-0.22499999999999987,0.33000000000000007,-412.69386528666627
7256,-0.22499999999999987,0.33999999999999997,-424.46107865733
7257,-0.22499999999999987,0.35,-436.26538603174015
7258,-0.22499999999999987,0.36,-448.10372273122266
7259,-0.22499999999999987,0.37,-459.97331786661493
7260,-0.22499999999999987,0.38,-471.8716641575325
7261,-0.22499999999999987,0.39,-483.79649102100456
7262,-0.22499999999999987,0.4,-495.7457405661564
7263,-0.22499999999999987,0.41000000000000003,-507.71754616993303
7264,-0.22499999999999987,0.42000000000000004,-519.710213344323
7265,-0.22499999999999987,0.43000000000000005,-531.7222026376822
7266,-0.22499999999999987,0.44000000000000006,-543.7521143423768
7267,-0.22499999999999987,0.45000000000000007,-555.7986748064607
7268,-0.22499999999999987,0.45999999999999996,-567.8607241710569
7269,-0.22499999999999987,0.47,-579.9372053755285
7270,-0.22499999999999987,0.48,-592.0271542907233
7271,-0.22499999999999987,0.49,-604.1296908574616
7272,-0.22499999999999987,0.5,-616.2440111201871
7273,-0.19999999999999996,-0.5,-199.81180521725952
7274,-0.19999999999999996,-0.49,-196.51872733814125
7275,-0.19999999999999996,-0.48,-193.2340256383145
7276,-0.19999999999999996,-0.47,-189.95825206892334
7277,-0.19999999999999996,-0.46,-186.6920106109565
7278,-0.19999999999999996,-0.45,-183.4359628379669
7279,-0.19999999999999996,-0.44,-180.19083412565868
7280,-0.19999999999999996,-0.43,-176.95742059026654
7281,-0.19999999999999996,-0.42,-173.7365968488665
7282,-0.19999999999999996,-0.41000000000000003,-170.5293247075679
7283,-0.19999999999999996,-0.4,-167.3366628981784
7284,-0.19999999999999996,-0.39,-164.15977800064664
7285,-0.19999999999999996,-0.38,-160.99995670763815
7286,-0.19999999999999996,-0.37,-157.85861960927963
7287,-0.19999999999999996,-0.36,-154.7373367007132
7288,-0.19999999999999996,-0.35,-151.6378448429312
7289,-0.19999999999999996,-0.33999999999999997,-148.56206743870246
7290,-0.19999999999999996,-0.32999999999999996,-145.51213662047454
7291,-0.19999999999999996,-0.32,-142.49041828609396
7292,-0.19999999999999996,-0.31,-139.49954036099396
7293,-0.19999999999999996,-0.3,-136.54242471189093
7294,-0.19999999999999996,-0.29000000000000004,-133.62232318632098
7295,-0.19999999999999996,-0.28,-130.7428583032766
7296,-0.19999999999999996,-0.27,-127.90806917062572
7297,-0.19999999999999996,-0.26,-125.12246325152081
7298,-0.19999999999999996,-0.25,-122.39107463945886
7299,-0.19999999999999996,-0.24,-119.71952952238033
7300,-0.19999999999999996,-0.22999999999999998,-117.1141195091203
7301,-0.19999999999999996,-0.21999999999999997,-114.58188344097026
7302,-0.19999999999999996,-0.21000000000000002,-112.13069819528803
7303,-0.19999999999999996,-0.2,-109.76937877738035
7304,-0.19999999999999996,-0.19,-107.5077876518799
7305,-0.19999999999999996,-0.18,-105.35695273461296
7306,-0.19999999999999996,-0.16999999999999998,-103.32919268694256
7307,-0.19999999999999996,-0.15999999999999998,-101.43824705119071
7308,-0.19999999999999996,-0.14999999999999997,-99.69940725437974
7309,-0.19999999999999996,-0.14,-98.12964250631498
7310,-0.19999999999999996,-0.13,-96.74771206580888
7311,-0.19999999999999996,-0.12,-95.57425223717674
7312,-0.19999999999999996,-0.10999999999999999,-94.63182288073295
7313,-0.19999999999999996,-0.09999999999999998,-93.94489443518395
7314,-0.19999999999999996,-0.08999999999999997,-93.53975295859547
7315,-0.19999999999999996,-0.08000000000000002,-93.44429831098829
7316,-0.19999999999999996,-0.07,-93.68771047308692
7317,-0.19999999999999996,-0.06,-94.2999625274394
7318,-0.19999999999999996,-0.04999999999999999,-95.31116744070485
7319,-0.19999999999999996,-0.03999999999999998,-96.7507604647343
7320,-0.19999999999999996,-0.02999999999999997,-98.64653963908097
7321,-0.19999999999999996,-0.020000000000000018,-101.02361173332505
7322,-0.19999999999999996,-0.010000000000000009,-103.90331614227806
7323,-0.19999999999999996,0,-107.3022191010547
7324,-0.19999999999999996,0.010000000000000009,-111.2312789392248
7325,-0.19999999999999996,0.020000000000000018,-115.6952752215019
7326,-0.19999999999999996,0.030000000000000027,-120.69256936243018
7327,-0.19999999999999996,0.040000000000000036,-126.21522523664768
7328,-0.19999999999999996,0.050000000000000044,-132.24947322962296
7329,-0.19999999999999996,0.06000000000000005,-138.77645980246032
7330,-0.19999999999999996,0.07000000000000006,-145.77319547547802
7331,-0.19999999999999996,0.07999999999999996,-153.21360185381536
7332,-0.19999999999999996,0.08999999999999997,-161.06956283040958
7333,-0.19999999999999996,0.09999999999999998,-169.31190237809568
7334,-0.19999999999999996,0.10999999999999999,-177.9112353946972
7335,-0.19999999999999996,0.12,-186.83866303458976
7336,-0.19999999999999996,0.13,-196.06630554551452
7337,-0.19999999999999996,0.14,-205.56768158694052
7338,-0.19999999999999996,0.15000000000000002,-215.31795291090737
7339,-0.19999999999999996,0.16000000000000003,-225.29405792011048
7340,-0.19999999999999996,0.17000000000000004,-235.4747583225615
7341,-0.19999999999999996,0.18000000000000005,-245.8406212862893
7342,-0.19999999999999996,0.19000000000000006,-256.3739563542746
7343,-0.19999999999999996,0.20000000000000007,-267.05872277974424
7344,-0.19999999999999996,0.20999999999999996,-277.8804194401879
7345,-0.19999999999999996,0.21999999999999997,-288.8259663859984
7346,-0.19999999999999996,0.22999999999999998,-299.8835844986819
7347,-0.19999999999999996,0.24,-311.04267768501404
7348,-0.19999999999999996,0.25,-322.2937204679437
7349,-0.19999999999999996,0.26,-333.62815267728433
7350,-0.19999999999999996,0.27,-345.0382821132032
7351,-0.19999999999999996,0.28,-356.517195479225
7352,-0.19999999999999996,0.29000000000000004,-368.0586774958697
7353,-0.19999999999999996,0.30000000000000004,-379.6571378601261
7354,-0.19999999999999996,0.31000000000000005,-391.3075455700726
7355,-0.19999999999999996,0.32000000000000006,-403.00537005779074
7356,-0.19999999999999996,0.33000000000000007,-414.7465285451902
7357,-0.19999999999999996,0.33999999999999997,-426.5273390401035
7358,-0.19999999999999996,0.35,-438.3444784124723
7359,-0.19999999999999996,0.36,-450.1949450246915
7360,-0.19999999999999996,0.37,-462.076025430285
7361,-0.19999999999999996,0.38,-473.985264697803
7362,-0.19999999999999996,0.39,-485.9204399591993
7363,-0.19999999999999996,0.4,-497.8795368227642
7364,-0.19999999999999996,0.41000000000000003,-509.86072832902494
7365,-0.19999999999999996,0.42000000000000004,-521.8623561634213
7366,-0.19999999999999996,0.43000000000000005,-533.8829138713439
7367,-0.19999999999999996,0.44000000000000006,-545.9210318506432
7368,-0.19999999999999996,0.45000000000000007,-557.9754639220753
7369,-0.19999999999999996,0.45999999999999996,-570.0450753018562
7370,-0.19999999999999996,0.47,-582.1288318202578
7371,-0.19999999999999996,0.48,-594.2257902491519
7372,-0.19999999999999996,0.49,-606.3350896167085
7373,-0.19999999999999996,0.5,-618.4559434019972
7374,-0.17499999999999982,-0.5,-198.61262461593557
7375,-0.17499999999999982,-0.49,-195.32465418126304
7376,-0.17499999999999982,-0.48,-192.04523367287374
7377,-0.17499999999999982,-0.47,-188.7749275032477
7378,-0.17499999999999982,-0.46,-185.51435331105378
7379,-0.17499999999999982,-0.45,-182.26418764647636
7380,-0.17499999999999982,-0.44,-179.0251723166038
7381,-0.17499999999999982,-0.43,-175.7981214743121
7382,-0.17499999999999982,-0.42,-172.58392954546986
7383,-0.17499999999999982,-0.41000000000000003,-169.3835801023044
7384,-0.17499999999999982,-0.4,-166.19815580563397
7385,-0.17499999999999982,-0.39,-163.0288495556285
7386,-0.17499999999999982,-0.38,-159.87697701008344
7387,-0.17499999999999982,-0.37,-156.74399065116233
7388,-0.17499999999999982,-0.36,-153.63149560648077
7389,-0.17499999999999982,-0.35,-150.5412674585597
7390,-0.17499999999999982,-0.33999999999999997,-147.4752723083453
7391,-0.17499999999999982,-0.32999999999999996,-144.43568939388567
7392,-0.17499999999999982,-0.32,-141.42493660449364
7393,-0.17499999999999982,-0.31,-138.4456992737465
7394,-0.17499999999999982,-0.3,-135.50096268115024
7395,-0.17499999999999982,-0.29000000000000004,-132.59404874147404
7396,-0.17499999999999982,-0.28,-129.72865741126367
7397,-0.17499999999999982,-0.27,-126.9089133915761
7398,-0.17499999999999982,-0.26,-124.13941875093198
7399,-0.17499999999999982,-0.25,-121.4253121273887
7400,-0.17499999999999982,-0.24,-118.77233518543262
7401,-0.17499999999999982,-0.22999999999999998,-116.18690699045746
7402,-0.17499999999999982,-0.21999999999999997,-113.67620690453646
7403,-0.17499999999999982,-0.21000000000000002,-111.24826647930158
7404,-0.17499999999999982,-0.2,-108.91207059421698
7405,-0.17499999999999982,-0.19,-106.67766772059336
7406,-0.17499999999999982,-0.18,-104.55628863083021
7407,-0.17499999999999982,-0.16999999999999998,-102.560472053459
7408,-0.17499999999999982,-0.15999999999999998,-100.70419462078648
7409,-0.17499999999999982,-0.14999999999999997,-99.00300088343299
7410,-0.17499999999999982,-0.14,-97.47412709472412
7411,-0.17499999999999982,-0.13,-96.13660984188824
7412,-0.17499999999999982,-0.12,-95.0113674228314
7413,-0.17499999999999982,-0.10999999999999999,-94.12123824853806
7414,-0.17499999999999982,-0.09999999999999998,-93.49095678008248
7415,-0.17499999999999982,-0.08999999999999997,-93.14704412704481
7416,-0.17499999999999982,-0.08000000000000002,-93.11758829960941
7417,-0.17499999999999982,-0.07,-93.43188940949177
7418,-0.17499999999999982,-0.06,-94.11994927973976
7419,-0.17499999999999982,-0.04999999999999999,-95.21179434058487
7420,-0.17499999999999982,-0.03999999999999998,-96.73663623398801
7421,-0.17499999999999982,-0.02999999999999997,-98.72189593977443
7422,-0.17499999999999982,-0.020000000000000018,-101.19214239714825
7423,-0.17499999999999982,-0.010000000000000009,-104.1680213721196
7424,-0.17499999999999982,0,-107.66526890608749
7425,-0.17499999999999982,0.010000000000000009,-111.69390996690755
7426,-0.17499999999999982,0.020000000000000018,-116.25773257109992
7427,-0.17499999999999982,0.030000000000000027,-121.35410011568565
7428,-0.17499999999999982,0.040000000000000036,-126.97412419785304
7429,-0.17499999999999982,0.050000000000000044,-133.10317504458106
7430,-0.17499999999999982,0.06000000000000005,-139.72166656080003
7431,-0.17499999999999982,0.07000000000000006,-146.8060260264962
7432,-0.17499999999999982,0.07999999999999996,-154.329748662999
7433,-0.17499999999999982,0.08999999999999997,-162.26444391586148
7434,-0.17499999999999982,0.09999999999999998,-170.5807989290867
7435,-0.17499999999999982,0.10999999999999999,-179.2494092224758
7436,-0.17499999999999982,0.12,-188.2414513208993
7437,-0.17499999999999982,0.13,-197.52919299382413
7438,-0.17499999999999982,0.14,-207.08635188103037
7439,-0.17499999999999982,0.15000000000000002,-216.88832238967493
7440,-0.17499999999999982,0.16000000000000003,-226.91229474642535
7441,-0.17499999999999982,0.17000000000000004,-237.13729035364517
7442,-0.17499999999999982,0.18000000000000005,-247.54413552355564
7443,-0.17499999999999982,0.19000000000000006,-258.1153924018102
7444,-0.17499999999999982,0.20000000000000007,-268.8352622678427
7445,-0.17499999999999982,0.20999999999999996,-279.68947292994733
7446,-0.17499999999999982,0.21999999999999997,-290.6651588904953
7447,-0.17499999999999982,0.22999999999999998,-301.7507404442008
7448,-0.17499999999999982,0.24,-312.9358058896904
7449,-0.17499999999999982,0.25,-324.21099952700024
7450,-0.17499999999999982,0.26,-335.5679170038758
7451,-0.17499999999999982,0.27,-346.9990087819487
7452,-0.17499999999999982,0.28,-358.49749194708505
7453,-0.17499999999999982,0.29000000000000004,-370.0572702248115
7454,-0.17499999999999982,0.30000000000000004,-381.67286183230914
7455,-0.17499999999999982,0.31000000000000005,-393.3393346644257
7456,-0.17499999999999982,0.32000000000000006,-405.05224824359703
7457,-0.17499999999999982,0.33000000000000007,-416.8076018409439
7458,-0.17499999999999982,0.33999999999999997,-428.60178818272874
7459,-0.17499999999999982,0.35,-440.4315521815672
7460,-0.17499999999999982,0.36,-452.29395416775304
7461,-0.17499999999999982,0.37,-464.18633713744833
7462,-0.17499999999999982,0.38,-476.10629757764707
7463,-0.17499999999999982,0.39,-488.05165947065956
7464,-0.17499999999999982,0.4,-500.0204511215984
7465,-0.17499999999999982,0.41000000000000003,-512.0108844909277
7466,-0.17499999999999982,0.42000000000000004,-524.0213367489422
7467,-0.17499999999999982,0.43000000000000005,-536.0503338011829
7468,-0.17499999999999982,0.44000000000000006,-548.0965355624386
7469,-0.17499999999999982,0.45000000000000007,-560.1587227830026
7470,-0.17499999999999982,0.45999999999999996,-572.2357852529624
7471,-0.17499999999999982,0.47,-584.3267112318966
7472,-0.17499999999999982,0.48,-596.4305779675558
7473,-0.17499999999999982,0.49,-608.5465431846005
7474,-0.17499999999999982,0.5,-620.673837437428
7475,-0.1499999999999999,-0.5,-197.41837820835255
7476,-0.1499999999999999,-0.49,-194.1355998611309
7477,-0.1499999999999999,-0.48,-190.86154827787976
7478,-0.1499999999999999,-0.47,-187.5968005985926
7479,-0.1499999999999999,-0.46,-184.3419884111079
7480,-0.1499999999999999,-0.45,-181.09780356131125
7481,-0.1499999999999999,-0.44,-177.8650046367848
7482,-0.1499999999999999,-0.43,-174.64442420885948
7483,-0.1499999999999999,-0.42,-171.43697692959907
7484,-0.1499999999999999,-0.41000000000000003,-168.2436685934611
7485,-0.1499999999999999,-0.4,-165.0656062884669
7486,-0.1499999999999999,-0.39,-161.90400977891733
7487,-0.1499999999999999,-0.38,-158.7602242812816
7488,-0.1499999999999999,-0.37,-155.63573481714621
7489,-0.1499999999999999,-0.36,-152.5321823523381
7490,-0.1499999999999999,-0.35,-149.45138195981005
7491,-0.1499999999999999,-0.33999999999999997,-146.39534327586807
7492,-0.1499999999999999,-0.32999999999999996,-143.36629355502015
7493,-0.1499999999999999,-0.32,-140.36670366823128
7494,-0.1499999999999999,-0.31,-137.39931743257776
7495,-0.1499999999999999,-0.3,-134.46718470682399
7496,-0.1499999999999999,-0.29000000000000004,-131.57369873646115
7497,-0.1499999999999999,-0.28,-128.7226382817562
7498,-0.1499999999999999,-0.27,-125.91821511091185
7499,-0.1499999999999999,-0.26,-123.16512748369178
7500,-0.1499999999999999,-0.25,-120.46862028304798
7501,-0.1499999999999999,-0.24,-117.83455246491269
7502,-0.1499999999999999,-0.22999999999999998,-115.26947247720746
7503,-0.1499999999999999,-0.21999999999999997,-112.78070223113278
7504,-0.1499999999999999,-0.21000000000000002,-110.37643006727156
7505,-0.1499999999999999,-0.2,-108.0658129139856
7506,-0.1499999999999999,-0.19,-105.85908744380335
7507,-0.1499999999999999,-0.18,-103.76768944091417
7508,-0.1499999999999999,-0.16999999999999998,-101.80437973282348
7509,-0.1499999999999999,-0.15999999999999998,-99.98337383374528
7510,-0.1499999999999999,-0.14999999999999997,-98.32047081250722
7511,-0.1499999999999999,-0.14,-96.83317475566524
7512,-0.1499999999999999,-0.13,-95.54079949728549
7513,-0.1499999999999999,-0.12,-94.46454404482512
7514,-0.1499999999999999,-0.10999999999999999,-93.62752247752722
7515,-0.1499999999999999,-0.09999999999999998,-93.05472834825886
7516,-0.1499999999999999,-0.08999999999999997,-92.77291036333186
7517,-0.1499999999999999,-0.08000000000000002,-92.81033425239266
7518,-0.1499999999999999,-0.07,-93.19640650199553
7519,-0.1499999999999999,-0.06,-93.96114045091363
7520,-0.1499999999999999,-0.04999999999999999,-95.13445548298897
7521,-0.1499999999999999,-0.03999999999999998,-96.74531645856675
7522,-0.1499999999999999,-0.02999999999999997,-98.82074259874841
7523,-0.1499999999999999,-0.020000000000000018,-101.38474041910519
7524,-0.1499999999999999,-0.010000000000000009,-104.45723957162137
7525,-0.1499999999999999,0,-108.05312764632512
7526,-0.1499999999999999,0.010000000000000009,-112.1814841165314
7527,-0.1499999999999999,0.020000000000000018,-116.84510076710717
7528,-0.1499999999999999,0.030000000000000027,-122.04034623073724
7529,-0.1499999999999999,0.040000000000000036,-127.75739056936058
7530,-0.1499999999999999,0.050000000000000044,-133.9807608001794
7531,-0.1499999999999999,0.06000000000000005,-140.6901595745319
7532,-0.1499999999999999,0.07000000000000006,-147.86145451321957
7533,-0.1499999999999999,0.07999999999999996,-155.46773834968633
7534,-0.1499999999999999,0.08999999999999997,-163.48036868678577
7535,-0.1499999999999999,0.09999999999999998,-171.86991602994306
7536,-0.1499999999999999,0.10999999999999999,-180.606973667625
7537,-0.1499999999999999,0.12,-189.66280739379158
7538,-0.1499999999999999,0.13,-199.00984326064878
7539,-0.1499999999999999,0.14,-208.6220058218294
7540,-0.1499999999999999,0.15000000000000002,-218.47492765591588
7541,-0.1499999999999999,0.16000000000000003,-228.54605434900455
7542,-0.1499999999999999,0.17000000000000004,-238.81466896703046
7543,-0.1499999999999999,0.18000000000000005,-249.26185773608285
7544,-0.1499999999999999,0.19000000000000006,-259.8704352830185
7545,-0.1499999999999999,0.20000000000000007,-270.6248441506634
7546,-0.1499999999999999,0.20999999999999996,-281.5110398704489
7547,-0.1499999999999999,0.21999999999999997,-292.51636989513116
